sample_id,video_id,frame_idx,label,prediction,confidence,prob_fake
cdfv2_frames__id17_id1_0000_frame0107,frames/id17_id1_0000,107,1,0,0.5948,0.4052
cdfv2_frames__id28_id26_0000_frame0275,frames/id28_id26_0000,275,1,0,0.5006999999999999,0.4993
cdfv2_frames__00258_frame0059,frames/00258,59,0,0,0.8487,0.1513
cdfv2_frames__id21_id28_0001_frame0235,frames/id21_id28_0001,235,1,0,0.5846,0.4154
cdfv2_frames__id16_id20_0012_frame0059,frames/id16_id20_0012,59,1,1,0.9704,0.9704
cdfv2_frames__00063_frame0445,frames/00063,445,0,1,0.5971,0.5971
cdfv2_frames__id4_id21_0004_frame0339,frames/id4_id21_0004,339,1,1,0.9352,0.9352
cdfv2_frames__id25_id21_0005_frame0208,frames/id25_id21_0005,208,1,1,0.6087,0.6087
cdfv2_frames__id37_id21_0005_frame0044,frames/id37_id21_0005,44,1,1,0.8742,0.8742
cdfv2_frames__id0_id3_0007_frame0138,frames/id0_id3_0007,138,1,1,0.9446,0.9446
cdfv2_frames__id35_id30_0006_frame0212,frames/id35_id30_0006,212,1,1,0.9493,0.9493
cdfv2_frames__id12_id7_0006_frame0009,frames/id12_id7_0006,9,1,0,0.5339,0.4661
cdfv2_frames__00254_frame0358,frames/00254,358,0,0,0.8612,0.1388
cdfv2_frames__id37_id3_0004_frame0023,frames/id37_id3_0004,23,1,1,0.9702,0.9702
cdfv2_frames__id9_id6_0000_frame0115,frames/id9_id6_0000,115,1,1,0.9728,0.9728
cdfv2_frames__id45_id47_0002_frame0193,frames/id45_id47_0002,193,1,1,0.9632,0.9632
cdfv2_frames__id1_id20_0001_frame0262,frames/id1_id20_0001,262,1,1,0.8847,0.8847
cdfv2_frames__00082_frame0371,frames/00082,371,0,1,0.6568,0.6568
cdfv2_frames__id29_id35_0000_frame0331,frames/id29_id35_0000,331,1,1,0.5311,0.5311
cdfv2_frames__00262_frame0052,frames/00262,52,0,0,0.8512,0.1488
cdfv2_frames__id21_id6_0005_frame0121,frames/id21_id6_0005,121,1,1,0.9401,0.9401
cdfv2_frames__id43_0001_frame0087,frames/id43_0001,87,0,0,0.8421,0.1579
cdfv2_frames__id35_id26_0003_frame0306,frames/id35_id26_0003,306,1,1,0.9691,0.9691
cdfv2_frames__id20_id31_0006_frame0200,frames/id20_id31_0006,200,1,1,0.5631,0.5631
cdfv2_frames__id29_id32_0000_frame0414,frames/id29_id32_0000,414,1,1,0.747,0.747
cdfv2_frames__id23_id35_0009_frame0060,frames/id23_id35_0009,60,1,1,0.951,0.951
cdfv2_frames__id22_id26_0005_frame0270,frames/id22_id26_0005,270,1,1,0.9433,0.9433
cdfv2_frames__00256_frame0062,frames/00256,62,0,0,0.8885,0.1115
cdfv2_frames__id1_0007_frame0232,frames/id1_0007,232,0,0,0.6215999999999999,0.3784
cdfv2_frames__id24_id26_0009_frame0259,frames/id24_id26_0009,259,1,1,0.9568,0.9568
cdfv2_frames__id8_id3_0003_frame0038,frames/id8_id3_0003,38,1,1,0.7094,0.7094
cdfv2_frames__id37_id28_0007_frame0380,frames/id37_id28_0007,380,1,1,0.9266,0.9266
cdfv2_frames__id13_id10_0005_frame0178,frames/id13_id10_0005,178,1,1,0.9657,0.9657
cdfv2_frames__id37_id1_0002_frame0176,frames/id37_id1_0002,176,1,1,0.9255,0.9255
cdfv2_frames__id25_id24_0003_frame0216,frames/id25_id24_0003,216,1,1,0.8222,0.8222
cdfv2_frames__id2_0008_frame0215,frames/id2_0008,215,0,0,0.7636000000000001,0.2364
cdfv2_frames__id20_0008_frame0228,frames/id20_0008,228,0,0,0.7614,0.2386
cdfv2_frames__id4_id1_0002_frame0126,frames/id4_id1_0002,126,1,1,0.7973,0.7973
cdfv2_frames__id17_id16_0007_frame0000,frames/id17_id16_0007,0,1,1,0.9176,0.9176
cdfv2_frames__id6_id3_0005_frame0023,frames/id6_id3_0005,23,1,1,0.8999,0.8999
cdfv2_frames__id42_id40_0001_frame0050,frames/id42_id40_0001,50,1,1,0.8642,0.8642
cdfv2_frames__id13_id10_0008_frame0192,frames/id13_id10_0008,192,1,1,0.7024,0.7024
cdfv2_frames__id4_0004_frame0310,frames/id4_0004,310,0,0,0.6401,0.3599
cdfv2_frames__id45_id47_0002_frame0220,frames/id45_id47_0002,220,1,0,0.6081,0.3919
cdfv2_frames__id3_0002_frame0055,frames/id3_0002,55,0,0,0.7176,0.2824
cdfv2_frames__id33_0005_frame0169,frames/id33_0005,169,0,0,0.8892,0.1108
cdfv2_frames__id25_id28_0010_frame0354,frames/id25_id28_0010,354,1,1,0.9302,0.9302
cdfv2_frames__00082_frame0163,frames/00082,163,0,1,0.6697,0.6697
cdfv2_frames__id21_id2_0002_frame0193,frames/id21_id2_0002,193,1,1,0.8066,0.8066
cdfv2_frames__00227_frame0197,frames/00227,197,0,1,0.9238,0.9238
cdfv2_frames__id32_id31_0006_frame0343,frames/id32_id31_0006,343,1,1,0.972,0.972
cdfv2_frames__id56_0009_frame0200,frames/id56_0009,200,0,1,0.554,0.554
cdfv2_frames__id35_0003_frame0087,frames/id35_0003,87,0,0,0.6947,0.3053
cdfv2_frames__id30_id28_0006_frame0105,frames/id30_id28_0006,105,1,1,0.8025,0.8025
cdfv2_frames__id4_id2_0003_frame0241,frames/id4_id2_0003,241,1,1,0.9734,0.9734
cdfv2_frames__id3_id28_0009_frame0224,frames/id3_id28_0009,224,1,1,0.8557,0.8557
cdfv2_frames__id4_id37_0006_frame0262,frames/id4_id37_0006,262,1,1,0.9557,0.9557
cdfv2_frames__id30_id35_0009_frame0416,frames/id30_id35_0009,416,1,1,0.9554,0.9554
cdfv2_frames__id1_id3_0009_frame0265,frames/id1_id3_0009,265,1,1,0.9713,0.9713
cdfv2_frames__id9_id2_0006_frame0154,frames/id9_id2_0006,154,1,1,0.821,0.821
cdfv2_frames__id21_id2_0002_frame0279,frames/id21_id2_0002,279,1,0,0.6686000000000001,0.3314
cdfv2_frames__id0_id16_0003_frame0017,frames/id0_id16_0003,17,1,1,0.9686,0.9686
cdfv2_frames__id1_0008_frame0401,frames/id1_0008,401,0,0,0.8426,0.1574
cdfv2_frames__id12_id10_0005_frame0171,frames/id12_id10_0005,171,1,1,0.9645,0.9645
cdfv2_frames__00274_frame0103,frames/00274,103,0,0,0.9151,0.0849
cdfv2_frames__00288_frame0362,frames/00288,362,0,0,0.8691,0.1309
cdfv2_frames__id16_id23_0011_frame0043,frames/id16_id23_0011,43,1,1,0.8793,0.8793
cdfv2_frames__id27_0008_frame0255,frames/id27_0008,255,0,1,0.7999,0.7999
cdfv2_frames__id48_id41_0001_frame0129,frames/id48_id41_0001,129,1,1,0.6078,0.6078
cdfv2_frames__id43_0006_frame0030,frames/id43_0006,30,0,0,0.8777,0.1223
cdfv2_frames__id20_id31_0008_frame0315,frames/id20_id31_0008,315,1,1,0.9554,0.9554
cdfv2_frames__id1_0007_frame0147,frames/id1_0007,147,0,0,0.7278,0.2722
cdfv2_frames__id16_id28_0005_frame0233,frames/id16_id28_0005,233,1,1,0.8018,0.8018
cdfv2_frames__id9_id2_0006_frame0335,frames/id9_id2_0006,335,1,1,0.8572,0.8572
cdfv2_frames__id6_id3_0005_frame0203,frames/id6_id3_0005,203,1,1,0.733,0.733
cdfv2_frames__id26_0008_frame0143,frames/id26_0008,143,0,0,0.524,0.476
cdfv2_frames__00277_frame0269,frames/00277,269,0,0,0.8887,0.1113
cdfv2_frames__id33_0008_frame0308,frames/id33_0008,308,0,0,0.871,0.129
cdfv2_frames__00250_frame0086,frames/00250,86,0,0,0.7134,0.2866
cdfv2_frames__00277_frame0179,frames/00277,179,0,0,0.9138,0.0862
cdfv2_frames__id24_id21_0006_frame0109,frames/id24_id21_0006,109,1,1,0.9358,0.9358
cdfv2_frames__id7_id13_0009_frame0309,frames/id7_id13_0009,309,1,1,0.6844,0.6844
cdfv2_frames__00267_frame0145,frames/00267,145,0,0,0.5303,0.4697
cdfv2_frames__id4_id28_0006_frame0087,frames/id4_id28_0006,87,1,1,0.8628,0.8628
cdfv2_frames__id16_0007_frame0237,frames/id16_0007,237,0,0,0.8455,0.1545
cdfv2_frames__id1_id0_0007_frame0105,frames/id1_id0_0007,105,1,1,0.9644,0.9644
cdfv2_frames__id12_id10_0005_frame0272,frames/id12_id10_0005,272,1,1,0.9633,0.9633
cdfv2_frames__id13_id10_0005_frame0139,frames/id13_id10_0005,139,1,1,0.9706,0.9706
cdfv2_frames__id46_id39_0000_frame0301,frames/id46_id39_0000,301,1,1,0.8743,0.8743
cdfv2_frames__00259_frame0299,frames/00259,299,0,1,0.6441,0.6441
cdfv2_frames__id35_0008_frame0033,frames/id35_0008,33,0,0,0.6907,0.3093
cdfv2_frames__id33_id29_0004_frame0214,frames/id33_id29_0004,214,1,1,0.5285,0.5285
cdfv2_frames__id20_id31_0006_frame0000,frames/id20_id31_0006,0,1,0,0.6841999999999999,0.3158
cdfv2_frames__id54_id58_0006_frame0070,frames/id54_id58_0006,70,1,1,0.8467,0.8467
cdfv2_frames__id23_id26_0003_frame0011,frames/id23_id26_0003,11,1,1,0.9733,0.9733
cdfv2_frames__id6_id9_0006_frame0226,frames/id6_id9_0006,226,1,1,0.8467,0.8467
cdfv2_frames__id57_id53_0006_frame0306,frames/id57_id53_0006,306,1,1,0.9574,0.9574
cdfv2_frames__id34_id29_0008_frame0066,frames/id34_id29_0008,66,1,1,0.9227,0.9227
cdfv2_frames__id32_0002_frame0397,frames/id32_0002,397,0,0,0.8,0.2
cdfv2_frames__id6_id28_0002_frame0334,frames/id6_id28_0002,334,1,1,0.5146,0.5146
cdfv2_frames__00193_frame0124,frames/00193,124,0,1,0.6118,0.6118
cdfv2_frames__id16_id3_0010_frame0188,frames/id16_id3_0010,188,1,0,0.5905,0.4095
cdfv2_frames__id29_id32_0003_frame0343,frames/id29_id32_0003,343,1,1,0.9356,0.9356
cdfv2_frames__id8_0000_frame0291,frames/id8_0000,291,0,0,0.9028,0.0972
cdfv2_frames__id37_id21_0005_frame0000,frames/id37_id21_0005,0,1,1,0.7747,0.7747
cdfv2_frames__id4_id21_0004_frame0438,frames/id4_id21_0004,438,1,1,0.968,0.968
cdfv2_frames__00193_frame0011,frames/00193,11,0,0,0.569,0.431
cdfv2_frames__id16_id6_0011_frame0017,frames/id16_id6_0011,17,1,1,0.8201,0.8201
cdfv2_frames__00264_frame0101,frames/00264,101,0,1,0.7035,0.7035
cdfv2_frames__id2_id26_0001_frame0181,frames/id2_id26_0001,181,1,1,0.8414,0.8414
cdfv2_frames__00274_frame0266,frames/00274,266,0,0,0.8573,0.1427
cdfv2_frames__id45_0003_frame0010,frames/id45_0003,10,0,1,0.6013,0.6013
cdfv2_frames__id13_0013_frame0221,frames/id13_0013,221,0,0,0.7818,0.2182
cdfv2_frames__00188_frame0413,frames/00188,413,0,0,0.8866,0.1134
cdfv2_frames__id3_id1_0001_frame0354,frames/id3_id1_0001,354,1,1,0.9351,0.9351
cdfv2_frames__id25_id28_0003_frame0088,frames/id25_id28_0003,88,1,1,0.9681,0.9681
cdfv2_frames__id19_id23_0001_frame0237,frames/id19_id23_0001,237,1,1,0.942,0.942
cdfv2_frames__00285_frame0100,frames/00285,100,0,0,0.688,0.312
cdfv2_frames__id51_id57_0004_frame0215,frames/id51_id57_0004,215,1,1,0.9392,0.9392
cdfv2_frames__id17_id2_0003_frame0031,frames/id17_id2_0003,31,1,1,0.9237,0.9237
cdfv2_frames__id51_id57_0004_frame0187,frames/id51_id57_0004,187,1,1,0.953,0.953
cdfv2_frames__00268_frame0300,frames/00268,300,0,1,0.7295,0.7295
cdfv2_frames__id37_id38_0009_frame0030,frames/id37_id38_0009,30,1,1,0.9448,0.9448
cdfv2_frames__id10_id12_0001_frame0070,frames/id10_id12_0001,70,1,1,0.9598,0.9598
cdfv2_frames__id0_id1_0005_frame0206,frames/id0_id1_0005,206,1,0,0.6569,0.3431
cdfv2_frames__id10_id7_0005_frame0122,frames/id10_id7_0005,122,1,1,0.9035,0.9035
cdfv2_frames__id3_id28_0009_frame0016,frames/id3_id28_0009,16,1,1,0.8791,0.8791
cdfv2_frames__id30_id26_0006_frame0211,frames/id30_id26_0006,211,1,1,0.9005,0.9005
cdfv2_frames__id6_0002_frame0039,frames/id6_0002,39,0,0,0.7853,0.2147
cdfv2_frames__id21_0009_frame0307,frames/id21_0009,307,0,0,0.6422,0.3578
cdfv2_frames__id50_id56_0005_frame0125,frames/id50_id56_0005,125,1,1,0.8812,0.8812
cdfv2_frames__id57_id53_0006_frame0364,frames/id57_id53_0006,364,1,1,0.9359,0.9359
cdfv2_frames__id2_id6_0002_frame0197,frames/id2_id6_0002,197,1,1,0.6674,0.6674
cdfv2_frames__id37_0009_frame0289,frames/id37_0009,289,0,0,0.6214999999999999,0.3785
cdfv2_frames__id21_id4_0002_frame0300,frames/id21_id4_0002,300,1,1,0.9461,0.9461
cdfv2_frames__id54_id49_0003_frame0302,frames/id54_id49_0003,302,1,1,0.953,0.953
cdfv2_frames__id0_id16_0003_frame0357,frames/id0_id16_0003,357,1,1,0.6381,0.6381
cdfv2_frames__id16_id2_0001_frame0172,frames/id16_id2_0001,172,1,0,0.8633,0.1367
cdfv2_frames__id22_id27_0001_frame0309,frames/id22_id27_0001,309,1,1,0.9683,0.9683
cdfv2_frames__00133_frame0144,frames/00133,144,0,1,0.5171,0.5171
cdfv2_frames__00106_frame0010,frames/00106,10,0,0,0.6806,0.3194
cdfv2_frames__id37_0005_frame0221,frames/id37_0005,221,0,1,0.9266,0.9266
cdfv2_frames__id58_id57_0008_frame0074,frames/id58_id57_0008,74,1,1,0.8506,0.8506
cdfv2_frames__id13_0011_frame0270,frames/id13_0011,270,0,0,0.5808,0.4192
cdfv2_frames__id13_id10_0005_frame0000,frames/id13_id10_0005,0,1,1,0.9437,0.9437
cdfv2_frames__id9_id2_0000_frame0360,frames/id9_id2_0000,360,1,1,0.8987,0.8987
cdfv2_frames__id21_0006_frame0000,frames/id21_0006,0,0,1,0.5898,0.5898
cdfv2_frames__id10_id11_0004_frame0199,frames/id10_id11_0004,199,1,1,0.8784,0.8784
cdfv2_frames__id7_0006_frame0006,frames/id7_0006,6,0,0,0.7761,0.2239
cdfv2_frames__00048_frame0062,frames/00048,62,0,1,0.9138,0.9138
cdfv2_frames__id21_id20_0006_frame0196,frames/id21_id20_0006,196,1,1,0.9662,0.9662
cdfv2_frames__id54_id56_0000_frame0217,frames/id54_id56_0000,217,1,1,0.5939,0.5939
cdfv2_frames__id16_id0_0011_frame0174,frames/id16_id0_0011,174,1,1,0.9229,0.9229
cdfv2_frames__id2_id0_0002_frame0290,frames/id2_id0_0002,290,1,1,0.9696,0.9696
cdfv2_frames__id6_0005_frame0251,frames/id6_0005,251,0,0,0.6893,0.3107
cdfv2_frames__id57_id51_0000_frame0596,frames/id57_id51_0000,596,1,1,0.9711,0.9711
cdfv2_frames__id10_id7_0004_frame0116,frames/id10_id7_0004,116,1,1,0.7023,0.7023
cdfv2_frames__id30_id32_0006_frame0270,frames/id30_id32_0006,270,1,0,0.7178,0.2822
cdfv2_frames__id44_0003_frame0088,frames/id44_0003,88,0,0,0.8665,0.1335
cdfv2_frames__id25_id19_0008_frame0186,frames/id25_id19_0008,186,1,1,0.9216,0.9216
cdfv2_frames__id13_0011_frame0060,frames/id13_0011,60,0,0,0.769,0.231
cdfv2_frames__00119_frame0286,frames/00119,286,0,0,0.8699,0.1301
cdfv2_frames__id43_0002_frame0096,frames/id43_0002,96,0,0,0.5472,0.4528
cdfv2_frames__id20_id19_0002_frame0150,frames/id20_id19_0002,150,1,1,0.697,0.697
cdfv2_frames__id6_id28_0002_frame0039,frames/id6_id28_0002,39,1,1,0.7825,0.7825
cdfv2_frames__id39_id44_0008_frame0170,frames/id39_id44_0008,170,1,1,0.9632,0.9632
cdfv2_frames__id52_id50_0007_frame0000,frames/id52_id50_0007,0,1,0,0.7682,0.2318
cdfv2_frames__00250_frame0028,frames/00250,28,0,0,0.7646,0.2354
cdfv2_frames__00281_frame0280,frames/00281,280,0,0,0.8278,0.1722
cdfv2_frames__id17_id28_0001_frame0212,frames/id17_id28_0001,212,1,1,0.8878,0.8878
cdfv2_frames__id54_id56_0006_frame0425,frames/id54_id56_0006,425,1,1,0.7675,0.7675
cdfv2_frames__id32_id33_0002_frame0174,frames/id32_id33_0002,174,1,1,0.9158,0.9158
cdfv2_frames__id37_id38_0009_frame0182,frames/id37_id38_0009,182,1,1,0.8102,0.8102
cdfv2_frames__id16_id2_0001_frame0101,frames/id16_id2_0001,101,1,0,0.8674,0.1326
cdfv2_frames__id35_id34_0002_frame0354,frames/id35_id34_0002,354,1,1,0.6978,0.6978
cdfv2_frames__id37_id35_0005_frame0147,frames/id37_id35_0005,147,1,1,0.9633,0.9633
cdfv2_frames__id24_id21_0006_frame0218,frames/id24_id21_0006,218,1,1,0.7149,0.7149
cdfv2_frames__id9_id23_0009_frame0313,frames/id9_id23_0009,313,1,1,0.6103,0.6103
cdfv2_frames__id7_id11_0009_frame0383,frames/id7_id11_0009,383,1,1,0.9687,0.9687
cdfv2_frames__id13_id10_0008_frame0206,frames/id13_id10_0008,206,1,1,0.7829,0.7829
cdfv2_frames__id16_id1_0011_frame0166,frames/id16_id1_0011,166,1,1,0.5637,0.5637
cdfv2_frames__00283_frame0342,frames/00283,342,0,1,0.7049,0.7049
cdfv2_frames__id56_id55_0009_frame0038,frames/id56_id55_0009,38,1,1,0.6209,0.6209
cdfv2_frames__00047_frame0157,frames/00047,157,0,0,0.6353,0.3647
cdfv2_frames__id9_id23_0009_frame0020,frames/id9_id23_0009,20,1,0,0.8817,0.1183
cdfv2_frames__id24_id20_0009_frame0209,frames/id24_id20_0009,209,1,1,0.9403,0.9403
cdfv2_frames__id0_id16_0004_frame0188,frames/id0_id16_0004,188,1,1,0.7966,0.7966
cdfv2_frames__id20_id0_0006_frame0094,frames/id20_id0_0006,94,1,1,0.971,0.971
cdfv2_frames__id26_0008_frame0020,frames/id26_0008,20,0,1,0.8275,0.8275
cdfv2_frames__id54_id49_0003_frame0161,frames/id54_id49_0003,161,1,1,0.9386,0.9386
cdfv2_frames__id49_id52_0007_frame0246,frames/id49_id52_0007,246,1,0,0.636,0.364
cdfv2_frames__id17_0000_frame0137,frames/id17_0000,137,0,0,0.7272000000000001,0.2728
cdfv2_frames__id39_id44_0000_frame0320,frames/id39_id44_0000,320,1,1,0.969,0.969
cdfv2_frames__id40_0009_frame0213,frames/id40_0009,213,0,1,0.9172,0.9172
cdfv2_frames__00168_frame0045,frames/00168,45,0,0,0.7495,0.2505
cdfv2_frames__id25_id21_0005_frame0009,frames/id25_id21_0005,9,1,1,0.8196,0.8196
cdfv2_frames__id21_id4_0002_frame0053,frames/id21_id4_0002,53,1,1,0.9046,0.9046
cdfv2_frames__id36_0001_frame0261,frames/id36_0001,261,0,0,0.5381,0.4619
cdfv2_frames__id1_id2_0002_frame0283,frames/id1_id2_0002,283,1,1,0.7294,0.7294
cdfv2_frames__id24_id20_0009_frame0049,frames/id24_id20_0009,49,1,1,0.8467,0.8467
cdfv2_frames__id1_id3_0009_frame0145,frames/id1_id3_0009,145,1,1,0.963,0.963
cdfv2_frames__id30_id3_0002_frame0404,frames/id30_id3_0002,404,1,1,0.6469,0.6469
cdfv2_frames__id54_id58_0006_frame0383,frames/id54_id58_0006,383,1,1,0.7125,0.7125
cdfv2_frames__id20_0008_frame0250,frames/id20_0008,250,0,0,0.7598,0.2402
cdfv2_frames__00138_frame0418,frames/00138,418,0,1,0.5151,0.5151
cdfv2_frames__id21_0009_frame0000,frames/id21_0009,0,0,1,0.6065,0.6065
cdfv2_frames__id33_0005_frame0290,frames/id33_0005,290,0,0,0.8318,0.1682
cdfv2_frames__id46_id39_0000_frame0107,frames/id46_id39_0000,107,1,1,0.9486,0.9486
cdfv2_frames__id28_id4_0000_frame0074,frames/id28_id4_0000,74,1,1,0.9162,0.9162
cdfv2_frames__id54_0007_frame0496,frames/id54_0007,496,0,1,0.5239,0.5239
cdfv2_frames__id8_id3_0003_frame0320,frames/id8_id3_0003,320,1,1,0.931,0.931
cdfv2_frames__id10_0007_frame0404,frames/id10_0007,404,0,1,0.5827,0.5827
cdfv2_frames__id17_id3_0000_frame0029,frames/id17_id3_0000,29,1,1,0.724,0.724
cdfv2_frames__id56_0000_frame0317,frames/id56_0000,317,0,1,0.6795,0.6795
cdfv2_frames__id35_id32_0007_frame0398,frames/id35_id32_0007,398,1,0,0.5762,0.4238
cdfv2_frames__id4_id0_0001_frame0177,frames/id4_id0_0001,177,1,1,0.9732,0.9732
cdfv2_frames__id23_id2_0007_frame0157,frames/id23_id2_0007,157,1,1,0.6593,0.6593
cdfv2_frames__id36_0006_frame0257,frames/id36_0006,257,0,0,0.7134,0.2866
cdfv2_frames__00202_frame0208,frames/00202,208,0,1,0.7473,0.7473
cdfv2_frames__id31_id2_0004_frame0389,frames/id31_id2_0004,389,1,1,0.9353,0.9353
cdfv2_frames__id35_0000_frame0376,frames/id35_0000,376,0,0,0.8187,0.1813
cdfv2_frames__00276_frame0385,frames/00276,385,0,0,0.8543000000000001,0.1457
cdfv2_frames__id27_id21_0002_frame0174,frames/id27_id21_0002,174,1,1,0.7821,0.7821
cdfv2_frames__id20_id9_0008_frame0239,frames/id20_id9_0008,239,1,1,0.9489,0.9489
cdfv2_frames__id37_id3_0004_frame0261,frames/id37_id3_0004,261,1,1,0.9728,0.9728
cdfv2_frames__id17_0002_frame0021,frames/id17_0002,21,0,1,0.9403,0.9403
cdfv2_frames__id28_id20_0008_frame0088,frames/id28_id20_0008,88,1,1,0.9492,0.9492
cdfv2_frames__id37_id3_0004_frame0249,frames/id37_id3_0004,249,1,1,0.9592,0.9592
cdfv2_frames__id40_0009_frame0162,frames/id40_0009,162,0,1,0.6067,0.6067
cdfv2_frames__id28_0004_frame0080,frames/id28_0004,80,0,0,0.6739999999999999,0.326
cdfv2_frames__id25_id24_0003_frame0040,frames/id25_id24_0003,40,1,1,0.7747,0.7747
cdfv2_frames__id19_id20_0000_frame0105,frames/id19_id20_0000,105,1,1,0.9625,0.9625
cdfv2_frames__id20_id31_0008_frame0119,frames/id20_id31_0008,119,1,1,0.9734,0.9734
cdfv2_frames__id26_id3_0002_frame0093,frames/id26_id3_0002,93,1,1,0.9719,0.9719
cdfv2_frames__id22_id27_0005_frame0176,frames/id22_id27_0005,176,1,1,0.9487,0.9487
cdfv2_frames__id1_id3_0006_frame0146,frames/id1_id3_0006,146,1,1,0.9087,0.9087
cdfv2_frames__id21_id2_0000_frame0022,frames/id21_id2_0000,22,1,1,0.8029,0.8029
cdfv2_frames__id16_id20_0012_frame0207,frames/id16_id20_0012,207,1,1,0.9426,0.9426
cdfv2_frames__id34_id29_0008_frame0099,frames/id34_id29_0008,99,1,1,0.8585,0.8585
cdfv2_frames__id35_id23_0007_frame0115,frames/id35_id23_0007,115,1,1,0.9539,0.9539
cdfv2_frames__id39_0004_frame0117,frames/id39_0004,117,0,1,0.7088,0.7088
cdfv2_frames__id51_0005_frame0283,frames/id51_0005,283,0,0,0.6930000000000001,0.307
cdfv2_frames__id22_id28_0006_frame0224,frames/id22_id28_0006,224,1,1,0.9723,0.9723
cdfv2_frames__id8_id6_0002_frame0016,frames/id8_id6_0002,16,1,1,0.9741,0.9741
cdfv2_frames__id37_id34_0008_frame0482,frames/id37_id34_0008,482,1,1,0.8766,0.8766
cdfv2_frames__id2_id6_0002_frame0348,frames/id2_id6_0002,348,1,1,0.9384,0.9384
cdfv2_frames__id21_id3_0009_frame0123,frames/id21_id3_0009,123,1,1,0.9636,0.9636
cdfv2_frames__id1_0008_frame0000,frames/id1_0008,0,0,0,0.8679,0.1321
cdfv2_frames__id43_0006_frame0041,frames/id43_0006,41,0,0,0.8657,0.1343
cdfv2_frames__id51_id50_0008_frame0102,frames/id51_id50_0008,102,1,1,0.7739,0.7739
cdfv2_frames__id1_id23_0006_frame0048,frames/id1_id23_0006,48,1,1,0.8498,0.8498
cdfv2_frames__id17_id0_0000_frame0039,frames/id17_id0_0000,39,1,1,0.9008,0.9008
cdfv2_frames__id25_id24_0003_frame0072,frames/id25_id24_0003,72,1,1,0.8656,0.8656
cdfv2_frames__id21_id20_0006_frame0150,frames/id21_id20_0006,150,1,1,0.9622,0.9622
cdfv2_frames__id9_id1_0000_frame0187,frames/id9_id1_0000,187,1,1,0.9736,0.9736
cdfv2_frames__id35_id34_0002_frame0061,frames/id35_id34_0002,61,1,0,0.8089,0.1911
cdfv2_frames__id28_id20_0006_frame0041,frames/id28_id20_0006,41,1,1,0.9306,0.9306
cdfv2_frames__id38_id34_0003_frame0443,frames/id38_id34_0003,443,1,1,0.8941,0.8941
cdfv2_frames__id44_id42_0001_frame0030,frames/id44_id42_0001,30,1,1,0.9629,0.9629
cdfv2_frames__id37_0009_frame0304,frames/id37_0009,304,0,0,0.5756,0.4244
cdfv2_frames__id20_id1_0007_frame0200,frames/id20_id1_0007,200,1,1,0.9012,0.9012
cdfv2_frames__id32_0008_frame0137,frames/id32_0008,137,0,0,0.8334,0.1666
cdfv2_frames__id6_0002_frame0393,frames/id6_0002,393,0,1,0.512,0.512
cdfv2_frames__id11_id7_0008_frame0119,frames/id11_id7_0008,119,1,1,0.9339,0.9339
cdfv2_frames__id32_0002_frame0493,frames/id32_0002,493,0,0,0.8707,0.1293
cdfv2_frames__00260_frame0040,frames/00260,40,0,0,0.6355999999999999,0.3644
cdfv2_frames__00119_frame0272,frames/00119,272,0,0,0.8509,0.1491
cdfv2_frames__id28_id0_0009_frame0117,frames/id28_id0_0009,117,1,1,0.9127,0.9127
cdfv2_frames__id31_id16_0002_frame0218,frames/id31_id16_0002,218,1,1,0.5749,0.5749
cdfv2_frames__id8_0000_frame0230,frames/id8_0000,230,0,0,0.8785000000000001,0.1215
cdfv2_frames__id4_id23_0006_frame0194,frames/id4_id23_0006,194,1,1,0.7139,0.7139
cdfv2_frames__id54_id49_0003_frame0070,frames/id54_id49_0003,70,1,1,0.9178,0.9178
cdfv2_frames__00274_frame0251,frames/00274,251,0,0,0.8684000000000001,0.1316
cdfv2_frames__id1_0008_frame0200,frames/id1_0008,200,0,0,0.8507,0.1493
cdfv2_frames__id37_id21_0000_frame0404,frames/id37_id21_0000,404,1,1,0.9724,0.9724
cdfv2_frames__id27_id19_0001_frame0268,frames/id27_id19_0001,268,1,1,0.7099,0.7099
cdfv2_frames__id9_id2_0000_frame0317,frames/id9_id2_0000,317,1,1,0.8977,0.8977
cdfv2_frames__id28_id35_0008_frame0209,frames/id28_id35_0008,209,1,1,0.7772,0.7772
cdfv2_frames__id19_0005_frame0310,frames/id19_0005,310,0,0,0.6667000000000001,0.3333
cdfv2_frames__00267_frame0161,frames/00267,161,0,1,0.9105,0.9105
cdfv2_frames__id20_id9_0008_frame0076,frames/id20_id9_0008,76,1,1,0.8455,0.8455
cdfv2_frames__id22_id26_0005_frame0046,frames/id22_id26_0005,46,1,1,0.9655,0.9655
cdfv2_frames__id38_id34_0003_frame0015,frames/id38_id34_0003,15,1,1,0.7608,0.7608
cdfv2_frames__id32_0003_frame0187,frames/id32_0003,187,0,0,0.8733,0.1267
cdfv2_frames__00288_frame0105,frames/00288,105,0,0,0.894,0.106
cdfv2_frames__id30_id28_0000_frame0503,frames/id30_id28_0000,503,1,0,0.622,0.378
cdfv2_frames__id35_id28_0006_frame0043,frames/id35_id28_0006,43,1,1,0.8802,0.8802
cdfv2_frames__id46_id39_0000_frame0043,frames/id46_id39_0000,43,1,1,0.9544,0.9544
cdfv2_frames__id1_id2_0002_frame0347,frames/id1_id2_0002,347,1,1,0.9253,0.9253
